Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
20-03-16,8.93,21.38,2.99,1.54,78.44,163.98,126.96,0,27.2,76,2.5,48
21-03-16,9.46,25.94,2.91,3.3,59.49,208.34,202.32,0,28.8,66,4,53
22-03-16,9.12,22,2.78,7.56,75.93,218.92,272.65,0,29.4,55,2.8,48
23-03-16,11.09,33.07,3.17,9.53,96.08,197.18,106.41,0,28.5,40,3,42
24-03-16,11.99,35.39,3.61,13.73,129.12,178.1,258.44,0,27.7,49,3,51
25-03-16,18.48,39.94,3.83,14.05,143.1,140.8,249.95,0,28.4,50,5,11
26-03-16,18.84,34.6,4.29,10.53,169.1,129.65,219.67,0,29.7,52,3,7
27-03-16,7.55,16.48,3.47,6.7,69.87,108.21,222.08,0,28.9,67,2,52
28-03-16,6.25,18.97,3.85,4.91,48.24,91.76,86.81,0,24.5,80,2,45
29-03-16,8.42,22.02,4.59,5.4,70.29,87.96,185.73,1,25.9,71,3,36
30-03-16,7.7,25.67,4.54,4.22,65.63,98,255.35,13,27,71,2,41
31-03-16,13.64,29.26,3.3,1.67,69.17,83.77,99.93,3,23.5,80,2,46
01-04-16,6.47,19.66,2.85,6.69,51.09,74.41,146.33,28,22.3,78,2,14
02-04-16,7.45,24.04,3.15,2.2,58.45,80.66,99.43,0,25,84,0,53
03-04-16,5.75,14,3.04,1.82,53.97,76.7,137.93,2,27.4,84,2,63
04-04-16,5.49,14.29,3.06,1.62,45.54,79.67,161.31,9,28.9,82,5,37
05-04-16,5.21,12.19,2.99,1.65,50.19,84.04,88.2,16,28.6,83,3,44
06-04-16,4.85,13.03,2.93,3.16,57.05,91.01,242.94,0,30.2,78,3.8,50
07-04-16,5.43,15.01,3.05,4.08,53.04,146.88,274.28,0,30.2,76,2.8,37
08-04-16,4.63,12.45,2.84,5.73,48.12,99.37,267.35,0,30.6,74,3,14
09-04-16,5.56,12.39,2.83,4.14,41.21,87.42,232.7,0,30.4,75,2,52
10-04-16,4.71,11.78,2.82,4.5,36.46,93.81,271.62,0,30.9,71,3,52
11-04-16,5.6,15.79,2.9,4.74,44.19,98.81,284.65,0,31,76,2.5,39
12-04-16,5.31,16.12,2.99,5.93,53.8,126.24,261.31,0,31.5,70,2.5,38
13-04-16,5.17,16.03,2.93,6.12,51.09,139.81,284.49,0,31.3,66,2.8,45
14-04-16,4.94,11.63,2.77,7.47,41.07,109.03,361.61,0,31.1,68,2.2,15
15-04-16,4.68,9.78,2.82,6.43,39.2,94.02,228.75,0,30.9,72,2.5,13
16-04-16,4.82,10.24,2.81,4.64,34.41,102.9,206.49,0,30.9,71,2.3,44
17-04-16,4.82,9.16,2.83,3.71,29.39,78.06,231.3,0,30.9,75,3.3,62
18-04-16,5.71,17.19,3.68,1.88,83.52,142.49,160.74,0,30.4,71,3,43
19-04-16,5.03,9.88,2.92,3.29,31.67,88.23,269.15,0,31.3,69,3.4,43
20-04-16,4.88,9.39,2.94,3.88,40.46,104.23,251.79,0,30.8,68,4.7,42
21-04-16,5.18,10.86,2.89,3.36,37.2,115.24,243.79,0,30.9,70,4.4,38
22-04-16,5.14,8.98,2.88,4.45,35.87,108.91,247.32,0,31.4,69,3.8,15
23-04-16,6.4,9.28,2.97,5.24,39.06,111.24,247.04,0,31.7,68,4,36
24-04-16,6.14,13.33,3.19,8.63,45.88,120.26,331.26,0,32.5,64,2.3,55
25-04-16,10.61,11.25,3.77,5.01,45.93,108.34,256.02,0,31.9,68,2.8,49
26-04-16,8.96,11.87,3.84,3.26,34.06,98.71,256.12,0,31.8,66,2.7,54
27-04-16,9.46,11.06,2.88,2.65,32.26,82.51,288.3,0,31.4,71,2.5,43
28-04-16,8.84,14.2,2.95,3.68,38.15,94.44,256.21,0,31.6,69,2.6,40
29-04-16,6.96,14.02,2.92,5.95,43.84,87.08,272.81,0,32.1,69,2.3,16
30-04-16,18.79,12.88,2.88,6.02,29.09,100.49,290.8,0,32.1,67,2.4,41
01-05-16,9.76,16.79,0.54,10.71,40.18,103.12,284.39,0,29.5,68,3,33
02-05-16,8.6,24.53,0.59,15.18,43.69,84.85,208.12,10,26.4,69,4.3,60
03-05-16,9.34,26.88,0.69,4.41,62.22,140.39,65.78,0,28.7,71,2.3,51
04-05-16,8.18,14.55,0.65,13.53,42.92,93.23,223.3,0,28.5,64,4.7,50
05-05-16,9.65,30.44,0.59,5.03,73.49,138.73,206.49,0,28.7,67,2,46
06-05-16,8.59,20.23,0.61,6.49,52.44,114.16,216.46,0,28.3,66,3,12
07-05-16,9.2,21,0.6,5.34,61.79,98.03,149.13,0,26.3,78,5,39
08-05-16,8.61,24.69,0.68,9.17,52.74,96.61,168.72,11,28.8,66,3,65
09-05-16,8.09,25.01,0.69,4.35,57.94,107.03,261.44,0,29.2,72,0,45
10-05-16,8.39,35.96,0.85,4.65,87.14,157.33,192.11,2,30.7,65,2,50
11-05-16,12.65,26.17,1.06,8.29,78.4,160.87,264,0,31.2,63,2,46
12-05-16,12.86,25.21,0.94,9.43,75.78,149.26,234.45,0,28.4,72,4,45
13-05-16,13.28,24.12,0.63,4.46,43.31,67.94,152.39,17,25.2,83,2.3,16
14-05-16,13.25,18.83,0.63,3.48,46.59,74.1,273.95,29,28.8,78,3.5,56
15-05-16,65.87,11.1,0.76,2.01,27.11,68.73,234.91,2,30.5,74,2.5,45
16-05-16,11.45,9.15,0.66,1.93,20.43,59.44,262.76,0,31.3,71,3.7,49
17-05-16,21.48,11.58,0.75,1.37,23.76,69.59,243.48,0,31.2,71,4.3,36
18-05-16,0.26,18.81,0.5,5.7,30.29,61.19,284.62,0,28.7,77,2,45
19-05-16,46.46,20.32,0.82,2.77,14.89,42.73,7.32,22,27.3,80,5.5,49
20-05-16,121.18,22.03,0.64,1.85,18.35,34.04,120.38,1,25.8,89,2,13
21-05-16,13.46,6.01,0.68,3.53,44.35,90.15,250.15,21,24.7,90,8,21
22-05-16,13.26,7.91,0.59,4.15,45.45,98.78,254.67,52,29,78,0,60
23-05-16,13.7,7.45,0.68,7.51,38.23,78.05,217.7,0,30.6,73,2.5,23
24-05-16,89.33,30.03,1.94,1.71,34.47,77.02,19.27,0,27.8,83,0,65
25-05-16,104.45,31.53,1.59,4.35,43.64,85.63,274.45,5,27,81,2.5,45
26-05-16,108.59,39.76,1.48,0.49,50.66,93.86,393.4,19,28.6,75,3.5,45
27-05-16,14.81,13.44,0.77,32.4,57.41,103.49,184.6,3,28.7,75,2,13
28-05-16,13.28,8.84,0.72,39.75,50.92,86.13,183.74,4,26.6,85,2,46
29-05-16,2.63,42.17,2.59,1.24,98.64,165.13,9.51,14,28.5,78,0,47
30-05-16,0.86,26.69,1.78,4.44,62.46,124.68,275.56,0,30.1,68,3,62
31-05-16,0.08,27.18,1.48,3.35,50.38,105.93,254.66,0,28.6,79,2,57
01-06-16,1.38,26,1.58,2.79,58.73,115.19,173.42,3,29.5,75,2,48
02-06-16,0.21,31.55,1.48,4.07,59,144.65,264.62,0,31.3,65,2,34
03-06-16,0.59,19.85,1.29,3.94,36.5,88.24,227.23,0,31.5,68,3,17
04-06-16,3.54,17.62,1.33,3.28,43.21,94.92,221.2,0,31.5,69,3,46
05-06-16,0.58,17.03,1.3,2.26,37.31,82.4,176.47,0,30.1,73,2,51
06-06-16,14.82,18.19,1.39,1.61,37.93,71.17,108.99,0,29.3,81,2.5,37
07-06-16,3.6,16.02,1.44,2.63,27.6,51.78,166.08,46,27.3,87,2,53
08-06-16,14.72,19.29,1.49,2.31,31.64,64.57,224.98,20,29.7,76,2.5,42
09-06-16,14.45,19.98,1.37,2.33,24.38,44.39,174.93,0,28.5,82,2,38
10-06-16,1.34,19.54,1.52,3.94,38.18,82.88,177.23,27,30.9,71,2.5,13
11-06-16,5.99,22.33,1.63,3.92,49.72,93.34,92.3,0,27.2,84,0,41
12-06-16,2.19,25.49,1.48,5.63,32.8,57.92,106.23,75,26.5,86,2,56
13-06-16,10.5,23.77,1.49,4.6,32.47,60.14,176.83,12,27.7,81,2,42
14-06-16,0.24,24.55,1.67,2.57,44.36,82.88,149.08,0,28.6,84,2,49
15-06-16,10.53,23.63,1.61,2.74,42.89,82.56,133.4,3,29.6,81,0,44
16-06-16,0.24,21.4,1.44,3.67,38.16,87.15,227.51,12,30.5,74,3,36
17-06-16,10.73,18.02,1.34,3.64,26.34,64.32,210.82,0,29.9,76,2,16
18-06-16,10.78,24.34,1.3,4.04,27.74,60.47,222.08,4,29.3,77,3.3,47
19-06-16,10.91,13.49,1.27,3.02,19.35,92.83,275.39,2,30.2,75,3.5,46
20-06-16,11.65,12.15,1.23,2.57,17.51,56.75,301,0,30.7,71,2,37
21-06-16,4.65,9.89,1.25,1.58,16.86,57.38,214.53,0,30.1,76,2,34
22-06-16,11.36,8.57,1.3,1.42,19.5,53.17,189.08,2,29.9,77,2,40
23-06-16,11.04,5.99,1.32,0.91,19.7,50.18,140.88,1,30,79,2,46
24-06-16,10.71,5.55,1.3,1.4,20.38,50.23,220.45,0,30.9,72,3,9
25-06-16,10.02,4.39,1.32,0.93,26.6,62.92,268.99,0,31.5,69,2,39
26-06-16,45.44,2.12,1.43,97.18,32.25,62.39,211.52,3,31,74,2,36
27-06-16,10.03,7.29,1.43,2.55,21.91,48.25,238.64,2,31.2,69,2,32
28-06-16,4.42,1.89,1.42,89.16,23.62,55.1,176.1,0,31.4,69,2.5,39
29-06-16,10.06,13.44,1.43,1.46,28.31,64.75,203.47,0,31.3,72,2,35
30-06-16,30.09,10.7,1.27,2.1,17.07,47.19,195.73,0,30.9,74,2,31
01-07-16,2.5,13.14,1.34,2,23.68,50.64,163.49,2,30,78,2.5,14
02-07-16,0.22,13.19,1.29,2.46,17.41,41.94,160.74,5,29,85,2.3,18
03-07-16,0.6,13.38,1.31,3.74,13.08,28.53,123.7,36,28.1,90,3,13
04-07-16,1.11,7.12,1.24,4.13,10.65,25.43,156.14,58,28,88,2,20
05-07-16,1.02,2.07,1.08,4.12,4.94,17.31,8.93,14,27,92,2,10
06-07-16,1.1,11.21,1.41,2.67,14.69,27.53,66.55,51,27.3,91,0,9
07-07-16,5.73,9.38,1.26,3.17,14.61,30.86,227.67,30,30.2,79,2.5,7
08-07-16,6.61,5.99,1.18,3.59,7.71,21.3,241.81,0,30.5,74,3,14
09-07-16,0,6.67,1.16,4.75,12.36,23.04,220.9,0,29.8,78,2.8,35
10-07-16,0,13.17,1.23,2.97,14.04,28.33,175.08,0,29.4,78,2.6,33
11-07-16,0,15.17,1.2,3.67,15.49,32.15,219.21,1,30,75,2.2,47
12-07-16,6.3,10.21,1.22,3.1,10.66,24.29,218.43,10,29.9,77,3.3,50
13-07-16,28.48,11.42,1.29,2.15,17.21,26.63,188.78,0,29.6,84,2,43
14-07-16,6.56,8.1,1.19,3.5,18.74,39.63,277.31,21,30.3,77,2,43
15-07-16,6.78,11.21,1.25,3.52,24.1,37.16,157.03,0,29,83,2,13
16-07-16,24.75,11.32,1.27,3.05,14.29,25,62.85,22,27,91,2.5,49
17-07-16,6.53,7.72,1.27,3.61,18.35,34.05,207.4,9,28.4,84,2.8,56
18-07-16,27.35,11.16,1.36,3.2,26.9,39.63,100.85,13,28,89,2,60
19-07-16,6.59,10.03,1.32,1.96,32.09,44.03,96.87,8,28.1,88,2,40
20-07-16,6.57,7.74,1.32,1.8,27.43,46.47,149.54,1,29.2,85,2.3,47
21-07-16,0.39,6.68,1.34,1.71,13.5,35.98,119.34,1,28.9,83,2,46
22-07-16,0.19,4.57,1.25,1.94,338,24.28,139.03,3,27.5,87,2,17
23-07-16,0.32,2.67,1.31,1.58,17.39,20.71,149.21,35,27.8,86,2.5,42
24-07-16,0.26,1.71,1.29,1.61,66.83,26.33,247.87,11,28.7,81,2.3,54
25-07-16,0.18,4.99,1.25,2.45,20.96,26.21,178.15,3,27.9,82,2.5,52
26-07-16,0.36,4.39,1.33,1.6,24,36.11,179.2,16,27.8,80,3,44
27-07-16,0.41,6.04,1.34,1.65,23.14,70.55,229.17,1,29.6,76,2.5,46
28-07-16,0.48,8.17,1.47,2.23,75.34,89.54,210.2,0,29.7,78,2,43
29-07-16,0.67,16.39,1.63,1.31,44.01,157.7,96.1,0,29,85,0,14
30-07-16,0.86,17.21,1.7,2.55,37.95,108.5,133.05,0,28.9,83,2,59
31-07-16,2.43,14.57,1.57,5.26,30.39,52.32,273.75,54,29.7,76,0,54
01-08-16,0.63,10.85,1.4,2.37,21.03,51.39,223.18,1,29.5,79,2.7,50
02-08-16,0.69,9.64,1.34,2.16,10.68,45.81,233.97,10,29.7,76,3,28
03-08-16,1.1,9.54,1.29,2.75,11.32,45.48,211.05,4,30.7,70,2.3,47
04-08-16,0.56,11.9,1.27,2.27,12.85,50.24,247.43,0,31.1,68,3,42
05-08-16,0.78,12.87,1.28,2.97,13.26,56.06,170.61,0,29.8,74,3.3,15
06-08-16,0.33,11.1,1.28,2.33,20.43,53.53,183.13,1,29,77,2.5,39
07-08-16,0.37,11.16,1.33,1.95,18.23,54.45,153.72,0,29.2,79,2.7,54
08-08-16,4.27,10.06,1.31,3.14,14.55,51.93,202.91,0,29.5,77,2,54
09-08-16,0.37,12.54,1.3,1.79,19.95,58.16,147.44,1,27.9,81,2.4,34
10-08-16,0.43,11.84,1.34,2.65,15.01,26.91,76.41,5,26.9,90,4,41
11-08-16,0.46,10.21,1.42,2.13,24.98,59.47,192.74,21,28.6,84,2,41
12-08-16,0.35,9.99,1.34,2.64,27.85,64.85,230.19,3,30.3,77,2,19
13-08-16,0.38,9.49,1.41,2.41,35.25,74.66,185.63,0,29.6,82,0,54
14-08-16,0.52,9.76,1.52,1.54,38.59,78.77,147.2,11,29.8,83,0,54
15-08-16,0.43,9.27,1.4,3.75,40.25,76.69,207.72,2,30.6,76,2,16
16-08-16,0.43,6.35,1.36,4,20.82,38.17,247.51,1,29.5,79,2.3,61
17-08-16,0.35,9.59,1.28,3.28,16.37,37.94,139.86,26,29.2,75,3.5,43
18-08-16,2.64,9.62,1.35,2.76,29.37,69.47,159.12,0,29.8,77,2,45
19-08-16,0.33,9.09,1.31,3.55,38.24,89.4,315.28,12,30.7,73,2.5,10
20-08-16,0.5,11.1,1.41,3.47,42.34,98.45,168.11,0,30.6,78,2.5,43
21-08-16,1.04,11.12,1.56,3.04,49.11,82.31,46.5,2,26.8,87,4.3,51
22-08-16,0.39,14.4,1.44,2.98,32.3,71.2,250.9,17,28.6,73,2.5,48
23-08-16,0.43,15.19,1.57,4.04,44.06,106.77,211.58,0,29.4,76,0,47
24-08-16,4.03,14.35,1.71,6.25,72.38,185.51,202.77,0,31.1,74,2,48
25-08-16,0.31,14.61,1.67,5.31,66.09,133.73,193.56,0,31,76,0,22
26-08-16,0.23,14.73,1.6,2.55,37.94,65.92,142.82,33,29.7,81,1,16
27-08-16,0.97,14.53,1.55,2.21,44.49,92.18,205.84,0,30.8,75,2,53
28-08-16,0.37,14.86,1.68,1.54,34.51,75.86,146.69,11,28.3,86,2,35
29-08-16,0.24,11.97,1.52,2.48,31.88,72.01,184.74,10,30.1,77,0,40
30-08-16,0.17,5.24,1.32,1.84,20.95,55.9,261.99,0,31.2,73,2,50
31-08-16,0.16,5.74,1.32,1.87,19.37,53.94,189.78,0,30,77,2,39
01-09-16,1.09,7.66,1.42,1.78,17.9,51.08,165.29,0,29.1,83,2,34
02-09-16,6.67,8.38,1.46,2.32,28.67,58.37,151.88,2,29.7,83,2,11
03-09-16,1.29,12.31,1.55,1.95,34.57,76.24,153.88,1,29.1,83,0,39
04-09-16,2.21,14.38,1.58,1.45,30.28,58.66,155.42,5,29.3,81,2,48
05-09-16,1.35,15.68,1.67,1.78,27.58,53.2,156.88,11,28.3,85,3,28
06-09-16,0.85,14.95,1.54,2.45,29.93,56.4,128.75,4,28.8,84,2.3,38
07-09-16,0.68,17.85,1.52,2.23,36.54,75.86,163.47,5,29.2,80,2,29
08-09-16,1.49,15.18,1.48,2.47,38.14,89.96,264.38,0,29.8,77,3,24
09-09-16,0.75,8.09,1.5,3.76,28.17,66,283.23,0,30.4,72,2.3,21
10-09-16,0.77,6.17,1.51,3.71,28,88.21,259.21,0,30.2,75,2,11
11-09-16,0.66,7.94,1.59,2.88,34.87,65.51,146.15,0,28.9,81,2,16
12-09-16,1.01,7.17,1.63,1.91,29.82,57.9,112.3,3,28.4,87,0,12
13-09-16,0.59,6.57,1.89,1.65,31.51,36.13,49.65,26,26.7,94,0,3
14-09-16,0.62,4.3,1.78,2.54,32.1,41.09,190.09,12,28.6,83,2.3,11
15-09-16,0.57,5.5,1.62,3.35,24.74,46.63,224.4,0,30,77,2,26
16-09-16,0.59,5.98,1.51,2.78,17.47,35.84,209.49,0,30.2,76,0,8
17-09-16,0.94,5.47,1.63,2.3,21.9,42.19,156.85,0,29.6,79,2,48
18-09-16,1.14,8.2,1.71,2.41,25,43.07,175.83,12,29.6,80,2,57
19-09-16,0.84,7.69,1.88,0.99,30.54,47.11,75.49,0,27.9,89,0,67
20-09-16,2.63,13.65,1.79,1.09,45.55,52.65,100.88,2,27.7,88,2,44
21-09-16,0.68,11.92,2.08,1.13,32,65.01,125.37,0,28.3,90,0,53
22-09-16,1.16,12.15,2.13,2.4,75.97,69.36,144.26,4,28.1,85,2,60
23-09-16,0.92,11.64,1.72,3.09,34.37,62.65,256.08,0,29.4,76,2,14
24-09-16,1.97,10.18,1.65,1.05,18.74,39.16,134.65,0,27.8,88,2,58
25-09-16,0.59,5.09,1.58,1.77,21.27,48.32,224.92,27,29.7,77,2,59
26-09-16,0.82,14.32,1.93,1.45,53.11,80.44,171.85,1,27.7,88,2,55
27-09-16,1.13,21.08,2.36,1.39,71.75,122.92,190.66,20,30.1,79,0,62
28-09-16,0.73,13.46,1.9,1.27,60.49,102.54,84.59,0,28.3,88,0,45
29-09-16,0.56,15.29,1.82,1.77,42.83,71.98,150.69,1,29.7,80,2,38
30-09-16,1.02,12.43,1.92,2.08,57.32,93.93,230.74,2,30.2,76,2,12
01-10-16,0.9,20.44,2.17,1.15,64.08,148.2,127.89,0,29.2,81,2,43
02-10-16,2.31,16.71,1.85,1.23,31,105.75,104.93,0,29.2,83,2,41
03-10-16,1.14,14.83,1.9,2.75,43.82,129.23,157.51,0,30.1,78,2,47
04-10-16,0.63,9.25,1.96,4.37,51.31,162.29,218.07,0,31.1,73,2,51
05-10-16,1.64,19.68,1.03,2.89,44.52,75.3,135.49,0,28.9,78,0,40
06-10-16,1.54,18.08,0.81,1.8,60.22,101.98,75.48,0,27.6,90,2,45
07-10-16,1.72,4.64,0.66,1.3,57.35,108.49,162.79,5,28.3,85,2,15
08-10-16,1.95,13.95,0.79,1.99,41.17,76.61,92.72,0,28.9,82,2,50
09-10-16,0.62,9.61,1.79,2.15,23.95,56.95,165.66,0,28.8,81,2,47
10-10-16,1.86,8.57,1.68,2.58,22,54.72,125.56,0,28.9,78,2,59
11-10-16,2.08,10.78,1.57,2.19,18.97,43.77,100.55,0,26.7,83,2.3,17
12-10-16,2.16,12.17,1.75,2.08,25.33,52.44,151.02,1,27.2,84,2,14
13-10-16,2.33,14.84,1.78,5.32,50.08,87.82,233.25,3,27.8,81,2,51
14-10-16,2.59,19.89,2.18,4.2,56.11,106.98,252.66,3,28.6,69,2.3,14
15-10-16,2.2,20.25,2.27,6.1,46.19,87.47,233.75,0,29.1,65,2,43
16-10-16,2.16,13.01,2.09,5.5,44.43,78.41,266.47,0,29.7,61,4,47
17-10-16,3.83,17.41,1.88,4.28,54.33,79.65,255.34,0,30.2,69,2,59
18-10-16,8.27,23.3,2.21,5.07,62.87,192.06,186.36,0,29.5,73,0,44
19-10-16,7.26,14.76,2.05,6.47,52.74,109,235.05,0,30.4,69,2,58
20-10-16,7.47,22.93,1.93,6.04,52.14,96.18,270.78,0,29.9,61,2,37
21-10-16,7.95,21.31,1.92,8.42,72.39,91.73,261.82,0,29.4,61,2,19
22-10-16,8.43,28.2,2.1,9.87,76.56,121.48,224.6,0,28.5,63,2,41
23-10-16,8.1,23.88,2.01,8.9,31,99.27,239.55,0,28.4,57,5,52
24-10-16,7.76,15.97,1.92,9.75,36.88,105.47,225.44,0,28.1,64,2,46
25-10-16,10.05,20.61,2.15,9.32,39,209.95,301.4,0,28.8,66,2,48
26-10-16,8.38,36.21,2.56,7.01,91.02,187.95,26.02,0,28.9,65,2,44
27-10-16,7.63,14.16,1.95,4.86,44.54,74.12,94.05,0,25.8,87,2,41
28-10-16,7.85,11.01,1.96,4.41,42.71,62.98,111.84,46,26.6,86,2,15
29-10-16,8.18,9.33,1.85,5.51,37.83,61.7,193.79,7,26.9,82,2,43
30-10-16,7.95,18.6,2.04,7.54,48.39,91.84,173.67,10,27.5,81,0,49
31-10-16,9.3,19.26,2.29,9.3,75.24,138.76,146.45,1,28.2,82,2,55
01-11-16,8.28,18.49,2.31,8.01,100.52,159.42,191.51,0,29.1,74,2,47
02-11-16,8.67,15.56,2.23,9.3,79.59,112.46,205.57,0,29.5,70,2,44
03-11-16,8.49,18.97,2.06,10.34,46.43,106.46,178.4,0,29.1,70,0,46
04-11-16,8.71,17.47,2.15,6.37,53.53,95.79,59.73,1,25.1,88,0,14
05-11-16,7.99,7.41,1.8,9.14,28.19,36.91,37.85,3,22.5,93,2.5,50
06-11-16,8,2.82,1.62,12.53,15.04,26.12,71.68,21,22.8,87,3,42
07-11-16,9.28,11.64,1.96,11.98,39.86,81.99,105.73,0,23.7,83,2,57
08-11-16,9.37,22.81,2.32,19.79,71.15,158.52,203.86,0,24.5,79,0,41
09-11-16,9.15,18.29,2.37,5.87,72.28,127.45,203.92,0,24.8,75,0,50
10-11-16,11.58,33.14,2.73,5.46,114.87,240.29,169.25,0,24.5,73,2,39
11-11-16,12.19,35.46,3.08,4.08,165.99,298.26,139.98,0,24.1,73,0,17
12-11-16,11.73,32.27,3.19,4.31,143.42,232.99,160.07,0,24.2,74,2,49
13-11-16,12.52,35.85,3.87,4.65,191.36,332.26,203.58,0,24.9,74,0,41
14-11-16,11.04,32.98,2.71,6.09,110.19,191.59,191.31,0,24.6,63,2,56
15-11-16,11.27,34.72,2.66,4.71,84.27,138.95,183.2,0,24.6,61,3,48
16-11-16,9.63,29.42,2.47,2.35,122.78,197.43,196.07,0,24.9,63,2,48
17-11-16,10.49,34.02,2.5,2.83,130.86,207.5,207.95,0,24.1,59,2,44
18-11-16,12.02,36.06,3.07,2.23,105.2,205.18,199.95,0,23.3,68,2,19
19-11-16,12.9,36.08,3.31,7.43,123.02,225.46,193.3,0,23,69,2,52
20-11-16,12.94,35.11,3.67,7.37,140.34,236.43,153.59,0,23,73,0,37
21-11-16,12.33,27.88,4.03,8.06,115.39,211.82,168.79,0,23,69,0,57
22-11-16,14.16,36.6,4.46,6.04,158.7,261.06,178.72,0,22.6,70,2,52
23-11-16,13.51,35.25,3.69,5.77,146.74,282.83,154.58,0,22.8,73,2,36
24-11-16,12.9,29.58,3.5,6.92,109.93,186.02,158.46,0,23,72,2,42
25-11-16,20.2,28.44,3.42,9.73,158.88,272.93,160.44,0,22.8,71,2,17
26-11-16,15.41,26.83,3.53,7.9,134.24,231.48,131.84,0,22.6,74,2,45
27-11-16,15.1,26.62,3.94,6.53,170.13,617.85,129.83,0,22.4,72,0,58
28-11-16,23.17,28,4.97,5.92,145.47,168.32,124.4,0,23.1,72,0,54
29-11-16,19.11,25.14,3.65,5.45,160.33,266.18,116.82,0,23.1,74,2,45
30-11-16,11.73,19.18,2.96,5.57,69.6,106.74,153.91,0,22.9,74,2,33
01-12-16,11.81,22.48,3.22,4.74,140.95,191.42,142.28,0,23.3,76,2,38
02-12-16,13.94,17.76,3.34,6.67,105.57,194.64,158.31,0,23.5,75,2,9
03-12-16,18.35,28.76,3.52,3.84,149.74,273.35,159.24,0,23.8,67,2,62
04-12-16,15.17,22.73,2.84,4.99,85.89,162.76,160.25,0,24.1,66,2,52
05-12-16,12.75,22.09,3.04,4.04,133.4,208.89,147.66,0,22.8,76,2,55
06-12-16,13.3,22.11,3.11,4.55,117.5,178.26,150.92,0,22.8,71,2,43
07-12-16,15.34,29.89,4.03,3.84,163.11,253.19,167.01,0,22.1,70,2,38
08-12-16,18.72,32.92,3.94,3.44,137.77,264.67,169.48,0,22,65,2,45
09-12-16,16.07,22.09,3.48,7.15,135.39,204.63,156.91,0,21.8,71,2,21
10-12-16,15.81,25.47,3.51,4.42,137.97,214.33,166.88,0,21.3,70,2,48
11-12-16,19.32,26.06,3.59,6.13,135.59,202.33,160.49,0,21.7,65,2,56
12-12-16,22.25,29.35,3.67,6.28,154.2,210.88,178.38,0,21.5,62,2,57
13-12-16,18.98,29.33,4.01,8.15,190.68,317.88,152.16,0,20.3,69,2,14
14-12-16,18.2,24.31,4.21,6.18,164.11,278.31,138.04,0,19.8,74,2,53
15-12-16,19.75,27.26,4.11,6.28,170.34,275.55,136.61,0,20.3,73,2,46
16-12-16,22.06,26.38,3.98,4.69,213.81,341.4,122.25,0,20.1,73,0,13
17-12-16,30.06,33.58,4.11,4.63,190.63,316.96,123.35,0,21,72,2,45
18-12-16,38.1,35.17,4.16,3.89,190.83,207.66,106.76,0,21.5,71,2,64
19-12-16,23.08,29.77,4,7.45,194.62,304.04,85.5,0,21.3,75,2,47
20-12-16,25.75,33.17,3.91,5.94,199.14,357.78,123.88,0,21.3,66,2,34
21-12-16,25.12,32.25,3.59,8.28,181.79,254.75,120.53,0,20.9,63,2,33
22-12-16,26.86,33.03,4.34,4.7,240.92,342.16,103.75,0,21.4,75,0,47
23-12-16,27.43,27.64,4.71,5.79,227.97,410.96,118.42,0,21.8,76,2,17
24-12-16,38.08,35.93,5.35,3.98,269.1,447.03,98.19,0,21.8,76,0,49
25-12-16,16.61,25.21,5.22,4.97,227.69,351.8,101.3,0,22.3,78,0,21
26-12-16,31.68,27.37,5.05,3.95,252.6,434.15,99.36,0,22.6,78,2,60
27-12-16,31.51,23.9,4.2,4.15,155.48,222.12,129.08,0,21.5,72,2,49
28-12-16,28.79,17.08,3.8,3.78,145.76,201.56,109.03,0,20.1,81,2,44
29-12-16,25.25,21.02,4.08,2.46,148.19,200.28,110.66,0,20.7,80,2,41
30-12-16,31.65,21.73,4.63,3.9,177.28,293.31,128.52,0,20,75,0,19
31-12-16,42.16,29.24,5.44,4.79,218.95,386.77,105.1,0,19.7,80,0,48
01-01-17,26.14,30.32,3.31,6.31,277.48,428.16,109.52,0,20.6,78,0,50
02-01-17,30.64,34.84,2.99,4.82,222.59,348.52,113.7,0,21,72,2,53
03-01-17,37.72,28.59,2.78,4.83,202.76,334.79,120.59,0,21.6,67,2,50
04-01-17,31.15,17.93,1.86,6.06,124.03,189.67,141.03,0,20.7,66,2.5,59
05-01-17,16.26,17.36,1.47,4.95,189.05,253.36,104.23,0,18.7,83,2.3,41
06-01-17,14.9,12.86,1.56,5.18,184.89,244.4,134.98,0,18,81,2,20
07-01-17,19.68,18.29,2.15,5.81,141.05,211.68,140.87,0,18.9,73,2,44
08-01-17,23.5,23.67,2.55,6.5,167.31,263.75,146.48,0,19.7,66,2,42
09-01-17,26.66,29.08,2.7,10.67,183.79,295.26,144.32,0,20.2,63,2,58
10-01-17,26.64,30.11,2.13,8.69,195.21,353.86,119.13,0,19.8,59,3,42
11-01-17,19.18,22.57,1.95,8.86,163.28,238.88,124.91,0,19.4,67,2,32
12-01-17,22.62,18.45,2.23,10.96,129.98,222.14,146.45,0,19.3,47,2.7,42
13-01-17,24.93,20.77,2.59,13.99,113.63,191.64,150.8,0,17.4,41,2.5,17
14-01-17,23.76,24.44,2.93,14.55,125.68,208.41,156.15,0,17.2,43,2,37
15-01-17,28.17,26.04,2.98,15.41,182.06,285.81,145.6,0,18.6,56,2,45
