Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient,OutdoorPatient
01-01-13,10.25,3.04,1.9,5.16,239.56,353.92,89.24,0,17,69,0,28,126
02-01-13,9.5,15.41,2.03,4.34,255.73,377.76,107.57,0,18.4,68,2,36,137
03-01-13,9.65,38.91,2.35,3.2,246.32,358.93,79.21,0,18.9,74,0,31,164
05-01-13,7.78,15.55,1.28,3.41,182.96,260.23,102.34,0,18.7,60,2,33,166
06-01-13,8.04,20.66,1.01,3.84,213.63,302.63,107.14,0,18.2,53,2,27,76
07-01-13,8.27,16.48,0.85,3.32,234.27,318.23,62.77,0,17.1,59,2,38,231
08-01-13,7.47,4.62,0.62,4.23,255.15,313.89,139.88,0,12.5,71,2.3,39,199
09-01-13,7.3,7.36,0.53,3.95,253.82,320.12,95.55,0,10.4,81,2,29,184
10-01-13,7.87,20.43,1.15,3.72,315.62,417.83,40.95,0,12.3,80,2,22,113
12-01-13,7.79,15.74,1.02,3.53,214.06,289.25,106.23,0,15.8,66,2,29,171
13-01-13,8.2,13.34,0.66,4.36,264.36,365.09,107.82,0,16.8,73,2,41,160
14-01-13,9.65,24.22,0.82,4.29,234.98,339,108.85,0,17.7,68,0,33,169
15-01-13,10.72,45.2,1.47,4.06,226.9,347.8,99.62,0,18.5,63,2,39,180
16-01-13,11.11,47.76,1.27,3.82,261.86,395.49,96.12,0,18.6,68,0,31,148
17-01-13,11.44,47.11,1.37,3.78,274.27,428.73,91.06,0,19.4,67,0,31,196
19-01-13,10.36,37.82,1.41,3.83,213.69,320.6,109.09,0,21.6,62,0,35,201
20-01-13,10.33,15.44,0.62,4.6,167.51,241.47,100.16,0,21.5,64,2,34,241
21-01-13,9.12,13.78,0.14,5.76,137.79,215.36,137.94,0,19.6,58,2,37,260
22-01-13,9.23,17.99,0.09,5.43,137.51,201.67,82,0,19.4,58,2,42,233
29-01-13,9.03,12.03,0.18,4.82,187.65,261.46,117.63,0,17.9,65,2,42,192
30-01-13,10.78,15.91,0.17,4.91,215.38,300.33,115.71,0,19.6,51,2,35,242
31-01-13,10.49,17.37,0.1,4.7,200.93,287.98,89.72,0,20,60,0,25,96
02-02-13,10.28,14.72,0.43,4.77,211.89,313.24,95.93,0,21.4,59,2,45,261
03-02-13,14.4,12.84,0.21,6.25,156.7,243.83,125.15,0,22.3,49,2,35,284
04-02-13,11.92,15.29,0.11,5.87,149.17,249.45,114.32,0,22.3,55,2,45,218
05-02-13,9.95,24.15,0.35,6.4,159.96,263.57,118.82,0,23.2,58,2,37,132
06-02-13,9.13,17.36,0.14,6.71,108.17,177.74,138.5,0,23.8,53,3,29,115
07-02-13,10.28,17.43,0.06,8.01,115.05,202.87,109.86,0,24.2,55,2,41,253
10-02-13,10.35,14.32,0.06,10.35,106.63,176.12,154.91,0,21.5,49,3,42,312
11-02-13,11.01,22.19,0.08,9.98,122.49,196.12,139.19,0,22.5,51,2,47,263
13-02-13,13.54,13.92,0.11,8.46,124.76,205.8,117.71,0,23.4,51,2,30,287
14-02-13,16.69,24.82,0.19,8.81,157.61,259.97,138.39,0,22.4,54,3,32,245
16-02-13,14.74,21.68,0.15,6.67,138.73,249.79,86.81,0,23.5,56,2,37,267
17-02-13,9.51,7.44,0.06,5.63,101.11,179.65,58.98,0,19.1,82,3,51,313
24-02-13,7.91,3.16,0.09,13.9,67.26,124.47,155.76,0,25.9,51,2,28,132
28-02-13,15.23,12.02,0.23,9.89,108.05,185.44,170.19,0,25.2,52,2,21,106
06-03-13,16.76,32.46,0.34,8.22,105.21,294.15,162.56,0,26.1,51,2,42,218
07-03-13,13.24,37.59,0.82,8.79,161.09,291.54,159.73,0,26.5,45,4,30,120
09-03-13,21.42,17.66,0.5,9,153,267.05,153.81,0,26.2,47,3,60,272
10-03-13,23.79,29.33,0.39,5.94,148.89,264.96,143.85,0,27,43,2.7,45,263
11-03-13,7.82,2.94,0.09,5.35,69.73,118.25,146.54,0,26.5,68,2,45,222
25-04-13,4.18,0.07,0.02,2.72,110.84,183.19,200.57,0,30.1,61,4,31,188
02-05-13,2.78,1.21,0.47,1.87,23.87,62.34,192.67,0,31.3,71,3.2,35,202
05-05-13,0.48,0.49,0.33,0.3,22.23,44.08,191.78,4,25.2,75,2.8,21,103
16-05-13,1.57,0.1,0.43,0.32,19.94,35.13,33.87,3,23.4,91,2.5,30,81
22-05-13,1.4,0.07,0.47,0.39,30,61.55,79.16,4,26.4,87,2,42,186
29-05-13,1.01,2.06,0.35,0.6,18.74,40.78,125.69,1,28.4,78,4.6,39,132
30-05-13,0.72,8.44,0.39,4.18,17.2,42.87,87.01,1,26.9,82,6.3,34,166
01-06-13,0.84,10.54,0.57,5.24,33.33,80.74,205.71,12,30.3,78,2,32,210
02-06-13,1.42,8.82,0.51,6.06,28.67,72.55,218.06,0,31,73,3.5,40,214
03-06-13,1.18,7.84,0.54,9.03,39.15,91.8,206.46,0,32.2,71,3.5,43,151
04-06-13,1.32,7,0.48,6.98,27.09,64.51,196.85,0,32.1,72,2,29,200
05-06-13,1.09,8.29,0.5,6.05,27.29,60.91,148.38,0,31.5,74,3.5,38,148
06-06-13,1.16,17.36,0.7,6.12,22.45,59.73,97.25,1,29.2,82,2,31,160
08-06-13,1.02,6.42,0.54,4.37,23.9,56.57,187.21,20,30,77,2.2,45,214
09-06-13,1.15,7.23,0.5,6.93,21.43,53.52,124.64,0,29.7,79,2,35,248
10-06-13,1.71,12.32,0.55,8.68,27.26,62.77,134.52,0,31.2,72,2,31,137
11-06-13,1.24,13.78,0.59,9.55,26.62,59.89,204.86,0,32.1,68,2,30,235
12-06-13,2.37,12.72,0.5,8.57,17.75,53.72,187.67,0,31.2,65,2.7,30,173
13-06-13,2.19,19.18,0.48,6.4,15.38,54.37,210.51,0,30.9,67,2,38,157
15-06-13,1.14,16.06,0.48,6.16,47.03,103.24,162.05,1,30.5,74,2.3,40,167
16-06-13,1.18,9.14,0.42,7.16,28.96,77.19,234.68,0,31.9,67,2,50,233
17-06-13,1.02,8.71,0.42,9.68,35.43,93.55,216.03,0,32,66,2.3,38,190
18-06-13,1.86,10.19,0.43,6.29,34.21,95.49,204.04,0,32.2,67,2,39,160
19-06-13,1.4,12.62,0.5,6.45,28.46,79.19,153.03,0,29.6,81,2.3,35,254
20-06-13,1.75,27.83,0.76,4.93,36.45,74.63,118.74,9,29.7,81,2,27,163
22-06-13,0.66,18.27,0.55,7.86,22.99,51.14,193.44,11,30.9,73,2,32,177
23-06-13,1.31,18.29,0.48,7.57,17.1,54.98,177.12,0,30.9,73,2.5,44,205
24-06-13,0.9,16.29,0.46,9.9,18.5,55.5,159.71,1,30.3,72,4.5,30,135
26-06-13,0.43,13.2,0.44,6.67,12.38,40.33,121.35,32,28.8,84,2,47,214
27-06-13,0.4,12.2,0.45,7.08,14.64,44.55,119.08,10,29.4,83,3,31,171
29-06-13,0.7,24.75,0.75,4.96,28.28,47.45,54.98,85,26.9,94,3,41,167
30-06-13,0.66,21,0.62,4.69,28.18,49.17,69.36,57,27.5,88,2,38,201
01-01-14,10.25,3.04,1.9,3.03,222.31,315.67,7.04,0,19.2,63,2,28,114
02-01-14,9.5,15.41,1.86,2.57,209.55,226.34,125.8,0,19.3,71,2,30,152
04-01-14,8.84,27.97,1.65,1.96,169.56,229.36,120.45,0,16.9,71,2,33,149
06-01-14,8.04,20.66,0.99,2.16,153.3,293.75,103.12,0,17.1,84,0,37,144
07-01-14,8.27,16.48,1.04,1.95,191.56,359.6,32.69,0,17,77,2,24,147
08-01-14,7.47,4.62,0.78,2.4,215.18,309.66,89.63,0,16.6,60,2,48,154
09-01-14,7.3,7.36,0.69,2.31,222.65,277.35,133.19,0,14.4,87,2,35,146
11-01-14,7.7,20.3,1.02,2.18,234.67,370.25,107.74,0,20,63,2,50,236
12-01-14,7.79,15.74,0.9,1.99,187.28,227.97,123.26,0,19.5,64,2,34,239
13-01-14,8.2,13.34,0.81,2.43,216.66,208.51,103.36,0,20,67,2.5,34,218
15-01-14,10.72,45.2,1.16,20.08,201.48,218.76,99.75,0,15.8,88,2,37,264
16-01-14,11.11,47.76,1.33,2.22,229.7,189.37,31.47,0,16.7,78,2.7,40,179
18-01-14,10.26,42.14,1.08,2.47,179.82,249.99,104.02,0,20.1,69,3,51,210
19-01-14,10.36,37.82,0.99,2.19,185.95,207.79,134.96,0,20.3,72,4,52,327
20-01-14,10.33,15.44,0.57,2.57,160.52,235.3,122.99,0,18.6,79,2,40,239
21-01-14,9.12,13.78,0.4,3.17,155.38,186.04,123.24,0,16.7,85,2.5,41,339
22-01-14,9.23,17.99,0.47,3.03,144.36,173.82,104.42,0,19.2,80,2,33,233
23-01-14,8.7,9.31,0.95,3.58,144.53,323.38,118.07,0,21.4,66,2,39,181
25-01-14,8.69,6.03,0.77,3.08,180.76,241.63,122.88,0,21.2,61,2,50,275
26-01-14,8.07,6.84,0.65,3.88,110.43,177.08,138.14,0,19.7,62,2.5,38,197
27-01-14,8.98,6.47,0.51,3.85,124.68,194.39,151.79,0,17.5,70,2,46,280
28-01-14,9.73,10.11,0.5,3.11,149.99,220.49,138.35,0,17.1,71,2.5,34,234
29-01-14,9.03,12.03,0.32,2.91,153.69,234.24,116.46,0,19.3,67,2,42,222
30-01-14,10.78,15.91,0.25,3.11,148.52,243.17,147.03,0,20,61,2.5,38,195
01-02-14,12.73,24.84,0.36,3.34,161.03,254.63,114.34,0,18.4,78,2.5,49,259
02-02-14,10.28,14.72,0.42,3.31,140.74,229.55,156.15,0,19.3,66,2.8,35,210
03-02-14,14.4,12.84,0.41,3.35,131.21,208.33,155.89,0,17.6,67,2.5,46,254
04-02-14,11.92,15.29,0.35,3.34,172.92,267.57,127.69,0,16.2,77,3,34,228
05-02-14,9.95,24.15,0.77,3.4,194.1,327.98,122.61,0,19.6,74,2,43,250
06-02-14,9.13,17.36,0.4,3.58,184.36,316.87,135.37,0,21.1,67,2,32,168
08-02-14,8.53,5.09,0.55,3.73,115.38,211.82,133.42,0,23.6,67,2,37,327
09-02-14,9.38,11.37,0.53,4.28,86.29,196.54,130.97,0,23.1,65,2,11,342
10-02-14,10.35,14.32,0.31,3.57,99.78,255.02,136.54,0,22,51,2,44,276
11-02-14,11.01,22.19,0.43,3.8,107.53,247.35,120.09,0,22.4,51,2.3,38,276
12-02-14,10.86,19.59,0.51,3.35,93.82,198.28,158.56,0,21.5,44,2,53,253
13-02-14,13.54,13.92,0.4,3.29,90.06,202.57,149.63,0,20.7,48,2.8,34,198
15-02-14,21.64,34.57,0.58,3.15,79.01,164.62,99.73,0,19.6,71,2.8,45,334
16-02-14,14.74,21.68,0.3,3.16,69.46,105.08,45.55,1,18.8,87,2.3,35,241
17-02-14,9.51,7.44,0.39,3.27,54.6,106.54,84.35,8,17.9,79,2,35,190
18-02-14,0,0,0.88,3.36,105.99,193.91,162.33,3,18.8,59,2.7,50,271
19-02-14,0,0,0.36,3.37,110.11,189.07,174.11,0,21.2,56,2,40,271
20-02-14,0,0,0.52,3.28,132.75,195.77,171.24,0,21,58,2,32,236
22-02-14,0,0,0.27,3.26,206.5,319.09,140.2,0,21.9,59,2,41,317
23-02-14,0,0,0.31,3.61,240.35,346.71,141.9,0,23.1,58,2.7,44,379
24-02-14,7.91,3.16,0.18,3.14,74.32,186.43,149.96,0,23.4,64,2,43,298
25-02-14,9.83,10.71,0.13,3.13,100.23,203.46,162.46,0,24.3,52,2.5,44,320
26-02-14,9.48,9.75,0.12,3.06,114.07,223.15,149.22,0,22.7,58,2,43,299
27-02-14,12.77,14.95,0.09,3.05,142.33,251.9,137.99,0,23.4,56,2.5,42,264
01-03-14,16.87,10.39,0.24,3.04,72.48,149.73,152.17,0,23.4,57,2,27,310
02-03-14,15.85,18.97,0.3,3.06,62.64,130.64,6.77,0,23.4,59,2.8,43,324
03-03-14,9.68,6.56,0.1,5.91,77.72,166.33,167.03,0,24,55,2,37,316
04-03-14,15.43,6.28,0.2,3.49,62.58,178.38,133.37,0,23.9,46,3,37,311
05-03-14,14.57,17.44,0.15,3.29,85.36,178.22,170.93,0,23.2,52,2.7,37,266
06-03-14,16.76,32.46,0.26,5.11,101.15,210.14,161.36,0,23.7,52,2,44,266
08-03-14,19.68,24.37,0.49,3.35,88.33,209.83,169.24,0,22.8,47,2,36,356
09-03-14,13.03,17.66,0.89,7.53,115.08,237.87,163.74,0,23.7,44,2,44,360
10-03-14,17.47,29.33,0.97,15.37,106.71,225.33,150.16,0,24.5,45,2.8,41,284
11-03-14,23.14,2.94,0.98,16.05,107.15,214.75,169.54,0,24.6,45,2,36,324
12-03-14,35.64,0.1,1.88,13.1,208.68,412.79,147.09,0,26.1,47,2,30,293
13-03-14,26.97,2.79,1.18,13.35,153.14,258.98,132.84,0,27.1,52,2,32,274
15-03-14,15.84,1.24,0.78,16.27,87.92,180.62,183.4,0,25.9,40,3,43,307
16-03-14,15.07,2.76,0.85,17.03,94.97,190.35,176.59,0,25.8,42,2.3,47,399
18-03-14,20.67,2.38,1.41,8.18,168.83,312.77,144.33,0,27.9,60,2,37,492
19-03-14,7.95,1,0.62,3.46,76.8,147.85,157.32,0,28.3,64,2.5,41,354
20-03-14,6.65,3.24,0.11,6.55,68.33,166.21,160.31,0,27.4,52,2,38,270
22-03-14,20.58,4.29,0.22,2.53,105.52,199.32,154.33,0,27.2,57,2,45,394
23-03-14,21.03,0.09,0.12,5.71,82.35,108.4,181.1,10,26,58,2,37,347
24-03-14,7.66,0.09,0.14,6.2,66.72,129.02,165.85,0,26.5,65,2.5,42,333
25-03-14,0.72,0.35,0.21,2.49,67.07,138.79,160.94,0,27.1,66,2,46,295
27-03-14,0.61,0.09,0,2.81,54.51,117.14,184.65,0,30.2,65,2,41,356
29-03-14,3.94,1.28,0,2.06,74.16,168.73,205.2,0,31.5,42,2,42,295
30-03-14,3.94,0.11,0,3.2,68.08,166.5,197.9,0,31.5,47,2.7,41,308
31-03-14,3.52,0,0,3.04,73.1,169.09,189.99,0,31.6,51,2,36,234
01-04-14,3.29,0.06,0,3.36,62.04,136.98,166.17,0,30.7,58,2,21,266
02-04-14,2.97,0.07,0,3.49,73.89,158.47,181.64,0,30.9,54,2,39,250
03-04-14,2.91,0,0,2.76,70.18,179.48,178.76,0,29.7,59,2,31,213
05-04-14,4.49,0.08,0,1.85,98.09,175.76,135.26,6,27.7,65,2,42,300
06-04-14,4.64,0.86,0,1.93,77.31,148.67,172.85,0,27.9,70,2,44,290
07-04-14,4.9,0,0,1.94,63.94,140.11,162.17,1,29.5,68,2.3,46,265
08-04-14,4.68,0.06,0.08,2.01,37.6,96.79,154.72,0,29.9,71,2.7,37,243
09-04-14,4.53,0.1,0.06,2.05,39.49,95.25,164.84,0,30.5,68,3.3,36,225
10-04-14,4.29,0.07,0.1,2.27,46.9,114.38,194.81,0,29.6,60,2,25,203
12-04-14,4.78,0.07,0,2.17,59.52,131.52,199.65,0,30.8,50,2,35,277
13-04-14,4.67,0.06,0.09,2.11,52.58,126.34,201.77,0,30.1,42,2,37,247
15-04-14,4.44,0.06,0.29,3.68,110.6,228.56,158.09,0,29.8,51,2,31,279
16-04-14,4.23,0.07,0,3.69,112.47,218.64,173.4,0,31.6,49,2,30,287
17-04-14,3.33,0.08,0,3.28,48.91,104.05,196.67,0,31.3,63,2,32,239
19-04-14,3.91,0.08,0,2.19,75.49,177.83,177.63,0,31.8,58,2,49,275
20-04-14,3.83,0.07,0,4.56,98.18,222.34,194.66,0,32.6,51,2,43,288
21-04-14,3.43,0.09,0,3.31,108.05,251.09,216.48,0,32,40,2,40,249
22-04-14,3.89,0.09,0,4.23,105.8,250.95,213.04,0,32.4,37,2,32,258
23-04-14,3.76,0.06,0,3.72,101.75,236.07,214.86,0,32.8,36,2,32,210
24-04-14,3.52,0.07,0,4.01,87.28,210.17,212.89,0,34.4,38,2.3,38,208
26-04-14,5.56,0.07,0,1.99,59.36,122.62,207.37,0,31.5,58,2.3,27,220
27-04-14,4.08,0.07,0,3.08,55.09,115.78,216.6,1,32.2,64,2,31,228
28-04-14,2.5,0,0,2.65,46.44,114.56,155.75,0,29.4,68,2,33,195
29-04-14,2.28,0.06,0,2.37,38.18,97.46,181.89,7,30.4,65,2,32,258
30-04-14,2.27,0.07,0,2.42,51.37,99.49,225.51,11,31,65,2.3,43,210
03-05-14,3.36,0,0.37,1.74,36.15,84.02,191.1,3,28.7,60,2,38,211
04-05-14,2.97,0,0.32,2.2,46.75,100.21,217.38,0,30.3,61,2,44,257
05-05-14,2.72,0.49,0.33,1.92,36.27,81.56,104.17,0,28.4,72,2,36,226
06-05-14,2.81,0,0.41,2.29,69.19,124.86,190.45,0,31.3,60,2,26,219
07-05-14,2.84,0,0.48,1.72,25.3,60.07,153.62,0,27.7,78,2.5,18,204
08-05-14,3.19,0,0.44,1.66,23.41,63.58,175.42,22,30.6,68,2,31,189
10-05-14,3.29,0,0.41,1.85,29.87,74.33,119.35,0,31.6,65,2,31,210
11-05-14,3.11,0,0.32,1.91,18.7,48.02,42.19,1,28.7,76,3,39,283
12-05-14,3.13,0.05,0.36,2,28.43,71.5,196.42,3,31.4,69,3.7,39,235
14-05-14,2.99,0,0.41,1.95,48.67,99.39,206.08,15,30.9,61,2.5,43,289
15-05-14,3.33,0,0.41,1.99,45.66,99.98,187.87,0,30.6,63,2.3,30,173
17-05-14,2.65,0.06,0.46,2.02,47.52,98.69,212.29,0,31.8,65,2,25,206
18-05-14,2.83,0,0.43,2.08,46.64,101.59,186.12,0,32.3,64,2,46,239
19-05-14,1.3,0,0.4,1.95,47.5,101.19,176.23,0,32.2,67,3.7,26,199
20-05-14,1.16,0,0.37,2.19,46.08,100.71,196.94,0,32.1,66,3,30,224
21-05-14,1.31,0,0.45,2.24,37.61,98.92,213.95,0,31.9,64,2.2,35,192
22-05-14,1.4,0.07,0.47,2.37,26.04,75.03,201,0,32.3,64,2,29,176
24-05-14,1.54,0,0.55,2.25,24.8,53.8,110.51,0,28.4,75,3,39,185
25-05-14,1.61,0,0.56,2.05,35.12,64.37,144.89,34,27.5,82,3,21,210
26-05-14,1.47,0,0.47,2.07,36.26,76.19,147.26,20,29.3,75,2,39,206
27-05-14,1.31,0,0.45,2.19,49.23,81.36,157.9,0,28.5,82,2,26,199
28-05-14,1.04,0.13,0.39,2.16,28.24,57.74,85.78,10,27.9,83,4.5,34,176
29-05-14,1.01,2.06,0.35,2.15,24.86,41.5,167.47,18,30.4,65,4,28,156
01-06-14,0.84,10.54,0.57,2.89,27.48,73.21,192.95,5,27.4,81,2,50,247
02-06-14,1.42,8.82,0.51,3.4,24.73,62.02,174.37,24,27,89,2,32,175
03-06-14,1.18,7.84,0.54,4.91,27.88,68.28,194.32,52,29.2,79,2.5,37,238
04-06-14,1.32,7,0.48,3.84,22.32,56.68,208,15,30.7,74,2,39,230
05-06-14,1.09,8.29,0.5,3.45,21.35,51.32,174.93,0,31.7,71,2,34,193
07-06-14,0.69,8.9,0.59,2.58,13.73,36.02,100.06,0,31.7,68,2,43,244
08-06-14,17.59,6.42,0.54,2.7,20.81,60.6,111.56,0,32,66,2,42,310
09-06-14,17.44,7.23,3.02,2.58,15.09,40.67,201.14,0,32,68,2.2,42,224
10-06-14,8.95,12.32,1.41,2.61,23.64,58.82,178.92,0,31.3,73,2.3,35,250
11-06-14,1.57,13.78,2.12,2.4,38.21,59,31.57,0,27.8,79,2,40,217
12-06-14,1.76,12.72,2.51,2.36,42.54,85.03,154.13,22,32.3,73,2,42,191
15-06-14,2.15,16.06,3,2.65,33.99,49,218.58,0,31,70,2,42,332
16-06-14,2.18,9.14,4.17,2.77,44.19,70,144.01,21,31.3,71,2,45,248
17-06-14,2.1,8.71,4.1,2.12,48.34,78.76,62.86,0,28.4,88,2,43,228
18-06-14,0.36,10.19,1.55,1.9,48.64,71.6,101.06,15,29.3,80,2,36,211
19-06-14,0.34,12.62,2.06,1.9,28.34,33.29,113.39,0,28.4,85,2,43,201
21-06-14,0.19,13.99,1.05,1.92,14.55,42.4,43.98,13,27.3,89,2.5,39,195
22-06-14,0.26,18.27,0.8,1.92,17.97,55.25,44.13,25,27.4,92,2.8,28,219
23-06-14,0.38,18.29,0.77,1.89,18.36,51.35,23.83,14,26,91,2.5,41,171
24-06-14,0.38,16.29,0.93,2.12,44.97,72.06,100.72,40,27.5,79,2,42,192
25-06-14,0.23,14.25,0.97,1.94,51.37,100.27,118.16,19,30,77,2,42,228
26-06-14,0.2,13.2,0.83,1.93,42.79,77.69,114.99,0,29.2,81,2,38,197
28-06-14,0.2,14.94,0.59,1.93,25.64,56.69,154.28,9,29.2,79,2.3,40,229
29-06-14,0.23,24.75,0.6,2.07,35.84,68.96,104.92,13,28.6,85,2,43,287
30-06-14,0.18,21,0.64,1.97,31.84,63.52,126.55,10,29.6,76,2,41,175
01-07-14,0.17,19.27,0.55,2.04,20.47,49.93,170.48,0,29.6,74,3.2,40,183
02-07-14,0.19,12.17,0.53,1.58,24.35,54.07,119.63,0,29.1,78,2.3,48,197
03-07-14,0.28,10.14,0.55,0.57,29.73,55.52,72.94,1,28,86,2.3,43,164
05-07-14,0.27,9.29,0.55,3.99,22.37,36.7,47.11,5,26.9,90,2,27,147
06-07-14,0.28,8.24,0.54,0.5,25.32,50.71,185.19,69,29.5,82,2,44,235
07-07-14,0.21,9.53,0.51,0.58,20.91,51.25,198.56,3,30.6,75,2.7,31,197
08-07-14,0.25,8.62,0.47,0.44,17.88,41.39,182.34,0,29.7,79,2,38,209
09-07-14,0.24,5.17,0.51,4.28,23.16,53.92,184.77,37,30.8,74,2,38,178
10-07-14,0.3,1.83,0.59,4.76,28.89,61.15,131.68,0,31,75,3,31,145
12-07-14,0.37,8.65,0.59,3.41,21.35,45.67,197.74,4,31.8,67,2,36,202
13-07-14,0.3,8.07,0.59,3.46,17.94,49.52,190.7,0,31.3,71,2.6,39,220
14-07-14,0.35,8.7,0.59,0.54,20.37,52.98,112.86,1,30.6,72,2.1,31,168
15-07-14,0.37,7.49,0.58,0.53,15.32,40.25,107.14,0,29.1,77,2.8,31,222
16-07-14,0.45,9.44,0.61,6.46,15.47,35.13,101.41,5,28.1,84,2.6,37,151
17-07-14,0.36,6.9,0.67,0.69,19.17,52.02,154.14,8,29.3,79,2,31,159
19-07-14,0.76,13.19,0.76,4.27,22.16,51.69,144.5,3,29.8,77,2.2,32,174
20-07-14,0.72,9.61,0.62,3.98,11.66,46.68,130.93,0,29.3,75,3.8,37,203
21-07-14,1.03,9.01,0.35,3.1,18.49,0,77.36,4,27.3,86,2.8,25,145
22-07-14,0.2,5,0.83,4.02,26.02,45.47,113.99,9,28.1,82,2,21,133
23-07-14,0.44,0.29,0.76,2.28,28.67,56.74,127.06,8,29.2,75,2,32,126
24-07-14,0.58,1.57,0.72,0.66,26.78,53.94,149.16,2,29.3,76,2,38,122
27-07-14,0.68,11.34,0.62,0.79,19.09,34.66,95.55,11,28.4,81,2,17,63
31-07-14,0.76,0,0.42,0.52,10.57,25.88,157.86,2,29.9,76,2,22,91
02-08-14,1.07,0,0.58,0.49,15.4,28.28,170.4,1,30.4,73,2.5,45,201
03-08-14,1.15,0,0.53,0.55,10.45,34.7,118.65,0,28.9,80,2.8,40,255
04-08-14,1.05,0,0.53,0.57,12.97,29.6,125.68,5,28.5,82,2.4,49,252
05-08-14,1.09,0,0.57,0.7,20.18,37.44,180.86,20,29.2,81,2.3,47,239
06-08-14,1.18,0,0.65,0.68,17.42,41.27,110.36,11,28.5,83,2,47,205
07-08-14,1.29,0,0.73,0.6,23.14,45.08,135.72,23,29.4,81,2.3,31,208
09-08-14,1.15,0,0.63,0.55,19.54,43.33,135.55,0,29.7,74,2.8,46,260
10-08-14,1.07,0,0.54,0.4,16.08,58.06,166.63,0,29.7,77,2.2,49,281
11-08-14,1.11,0,0.61,0.59,18.44,51.34,173.38,0,29.8,79,2,43,253
12-08-14,1.28,0,0.64,0.58,18.52,46.44,159.18,2,29.6,82,2.5,31,252
13-08-14,1.41,0,0.64,0.33,19.08,44,47.72,23,27.4,90,3,44,220
14-08-14,1.5,0,0.7,0,22.22,17,35.07,14,26.7,93,2,35,143
16-08-14,1.49,0,0.69,0,31,40.11,74.77,10,27.5,88,0,36,193
18-08-14,1.3,0,0.49,0.52,26.01,33.38,136.46,0,28.8,84,0,36,354
19-08-14,1.35,0,0.51,0,21.42,39.43,108.46,17,27.9,87,2,41,224
20-08-14,1.41,0,0.61,0.64,32.04,66.99,153.75,75,28.6,85,2,38,217
21-08-14,1.56,0,0.64,0.61,38.6,61.59,149.92,15,29.5,81,2.5,32,184
23-08-14,1.79,0,0.54,0.56,14.82,25.73,124.02,16,28.6,84,2,34,240
24-08-14,1.56,0,0.5,0,13.54,28.3,144.65,0,29.2,81,2.4,34,287
25-08-14,1.67,0,0.48,0.64,19.41,33.11,113.9,0,28.4,84,0,37,216
26-08-14,1.78,0,0.73,0.59,24.61,59.61,76.46,0,27.3,90,2,39,202
27-08-14,4.17,0,1.17,0.9,47.06,82.74,59.41,15,27.9,90,0,24,172
28-08-14,1.46,0,1.39,1.44,26.73,46.86,109.18,9,27.4,87,3,32,144
30-08-14,0,0,0,0,0,0,0,0,29.6,77,3,50,244
31-08-14,0,0,0,0,0,0,0,49,28,78,3.3,32,215
01-09-14,0,0,0,0,0,0,0,1,28.6,74,2.2,40,226
02-09-14,1.55,0.09,0.69,0,20.64,41.12,150.78,0,29.5,73,2,34,226
03-09-14,2.25,0.17,0.67,0.77,12.87,58.32,150.69,0,30,72,2,36,260
04-09-14,2.42,0.07,0.7,0.57,16.78,65.35,164.2,0,29.8,72,2,33,177
06-09-14,1.92,13.38,0.62,0.6,19.62,49.94,167.74,0,29.8,70,2,42,247
07-09-14,4.76,8.96,0.6,0.54,18.17,0,131.53,0,29.6,72,2.3,47,272
08-09-14,5.06,0.13,0.66,0.57,20.04,51.63,154.72,0,29.4,73,2,33,276
09-09-14,5.06,0.07,0.69,0.67,24.81,50,147.43,0,29.8,73,2,37,261
10-09-14,4.73,0.06,0.71,0.65,18.18,47.47,172.84,0,30.3,69,2,46,219
11-09-14,4.32,0.05,0.72,0,19.81,49.97,157.89,0,29.9,70,2,37,207
13-09-14,4.4,0.05,0.67,0,20.06,38.26,132.54,1,29.9,75,2,32,255
14-09-14,4.43,0.06,0.61,0,16.78,40.09,157.44,0,30.5,72,2,42,288
15-09-14,4.59,0.06,0.61,0,24.51,49.46,145.14,0,29.7,74,2.5,41,271
16-09-14,4.65,0.06,0.87,0,27,54.9,87.41,0,29.5,77,2,39,242
17-09-14,4.31,0.06,1.16,1.15,40.54,67.18,102.01,0,29.8,79,2,35,251
18-09-14,3.96,0.07,1.16,0,35.06,53.83,88.32,5,30.2,82,2,26,157
20-09-14,4.17,0.21,0.66,0.69,19.89,28.32,51.4,34,26.7,90,2,46,175
21-09-14,4.15,0.12,0.67,0,33.77,56.72,61.58,37,28.2,86,2.3,34,198
22-09-14,5.23,30.79,0.55,0,19.47,32.29,57.94,10,27.8,88,2.3,28,144
23-09-14,10.83,0.22,0,0,29.4,31.95,88.45,35,27.6,84,2,39,204
24-09-14,0,0.15,0.07,0,35.35,37,90.5,0,27.1,87,2,50,266
25-09-14,0,0.15,0,0,35.52,0,130.86,18,28.5,77,2,25,164
27-09-14,0,10.49,0,0,45.11,0,188.65,4,29.6,74,3.7,34,224
28-09-14,0,11.7,0,0,56.11,0,181.15,0,29.8,71,2,44,261
29-09-14,0,12.86,0,0,88.12,0,138.29,0,28.6,77,0,34,198
30-09-14,0,14.61,0,0,73.39,113.91,98.16,1,29.2,77,2,33,139
01-10-14,0,10.74,0,0,66.76,0,149.18,0,30.1,70,2,30,142
