Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
15-08-17,1.96,43.33,0.16,1.77,39.68,45.8,491.69,19,28.1,90,0,21
16-08-17,1.94,44.25,0.19,2.75,42.3,44.5,487.67,14,28.1,89,0,56
17-08-17,1.93,47.08,7.19,4.68,58.71,85.78,451.08,17,29.5,80,0,43
18-08-17,1.94,40.82,0.64,2.06,39.94,72.01,484.73,1,28.8,81,2,17
19-08-17,1.95,41.53,0.76,1.56,40.86,72.06,488.15,0,30.1,72,2,70
20-08-17,1.9,41.3,1.68,1.27,40.57,74.64,499.14,0,30.2,75,2,39
21-08-17,1.97,47.56,13.52,6.3,53.81,91.02,497.84,0,28.7,88,0,43
22-08-17,1.93,45.07,1.94,7.19,71.26,97.12,469.85,18,28.8,84,8,45
23-08-17,2.04,47.56,4.36,6.85,36.03,53.43,477.57,126,28.1,89,0,41
24-08-17,1.92,36.44,0.39,5.74,32.83,55.43,493.87,16,29.7,80,2,39
25-08-17,1.98,36.35,2.66,5.87,32.99,64.18,508.23,0,28.8,88,0,11
26-08-17,2.02,33.98,1.96,4.73,33.64,62.53,513.43,28,29.2,82,5,39
27-08-17,1.97,38.15,1.05,6.36,31.98,64.19,479.77,48,29.6,77,2,36
28-08-17,1.83,39.45,1.17,5.7,38.34,52.37,496.83,1,29,81,2,47
29-08-17,1.89,41.09,3.07,6.06,39.93,67.1,480.25,0,29.6,77,2,22
30-08-17,1.95,37.02,0.61,5.4,37.51,59.47,489.92,0,30.4,75,0,23
31-08-17,1.77,31.37,2.99,5.43,20.32,28.58,498.87,0,28.1,90,1.5,16
01-09-17,1.94,30.44,0.29,5.19,23.62,25.15,490.04,29,29.1,82,0,12
02-09-17,1.98,29.32,1.67,5.59,21.77,21.16,482.2,0,29.1,81,2,11
03-09-17,1.81,10.67,0.49,1.42,48.29,62.99,485.51,0,29.1,82,2,22
04-09-17,2.18,11.47,0.8,1.43,54.93,61.34,477.54,3,30.6,74,2,35
05-09-17,1.95,30.18,3.81,4.91,43.91,55.38,482.39,0,30.5,77,0,52
06-09-17,1.98,32.32,1.38,4.58,57.84,63.31,476.23,0,30.8,77,1.5,56
07-09-17,1.93,35.27,0.56,1.5,32.69,43.79,478.22,0,30.2,79,2,64
08-09-17,2.1,33,0.86,1.83,19.96,29.42,482.26,0,30.4,77,2.2,19
09-09-17,1.96,31.85,1.07,2.29,17.92,28.39,486.21,0,29.5,80,2.3,64
10-09-17,1.92,35.2,2.78,2.14,29.54,36.58,488.94,0,27.1,92,2,66
11-09-17,1.99,40.53,0.29,2.95,52.43,69.22,485.35,55,25.8,94,2,53
12-09-17,1.79,40.73,0.39,3.88,64.58,81.22,475.27,80,28.7,84,2,61
13-09-17,1.77,38.96,1.18,5.98,46.58,55.2,464.59,1,28.7,86,0,47
14-09-17,1.88,11.93,0.91,4.26,51.53,75.69,452.33,7,29.4,82,2,45
15-09-17,1.94,16.99,3.15,2.76,68.49,83.21,469.44,0,29.4,83,0,18
16-09-17,1.95,17.27,2.54,2.11,85.81,114.36,484.51,0,31.8,73,2,54
17-09-17,1.85,20.9,1.65,3,63.49,94.45,483.08,0,28.2,87,2,60
18-09-17,1.87,13.8,0.99,5.43,37.69,52.2,481.31,11,29.7,76,2,64
19-09-17,1.96,12.74,3.27,5.65,29.94,42.08,484.48,22,27.2,90,2,44
20-09-17,1.95,11.93,0.56,4.92,49.3,57.97,470.95,13,28.5,85,2,46
21-09-17,1.86,10.65,6.21,4.46,51.78,68.99,466.04,39,29.1,84,2,36
22-09-17,2,9.72,1.06,4.94,35.37,55.56,468.72,2,30.5,74,2.3,11
23-09-17,2.21,8.98,1.18,5.06,26.8,49.19,470.99,0,31.2,74,3,51
24-09-17,1.82,9.22,1.12,5.04,41.08,90.11,481.08,0,31.7,73,2,48
25-09-17,1.91,10.72,1.45,4.99,80.45,107.84,465.58,0,30.4,83,0,57
26-09-17,1.93,15.79,1.07,5.32,78.29,117.34,478.52,5,30.2,83,2,59
27-09-17,2.01,18.44,1.86,5.09,83.18,119.6,465.12,0,29,87,0,42
28-09-17,1.95,15.97,0.99,5.11,53.15,74.22,479.66,5,28.1,85,5.5,50
29-09-17,1.77,16.61,0.35,4.7,19.06,19.67,463.32,94,26.9,91,3,16
30-09-17,1.79,15.03,0.39,4.84,42,53.36,477.09,15,27.5,91,3,29
01-10-17,2.99,18.84,0.93,4.54,47.52,59.12,486.59,31,27.4,91,2,27
02-10-17,4.32,15.65,0.38,5.26,57.99,78.04,475.38,25,28.7,81,2,53
03-10-17,3.24,16.55,0.35,5.19,41.22,66.91,470.22,0,29.6,79,0,50
04-10-17,4.55,20.09,0.29,4.79,61.35,93.7,478.41,0,30.5,79,2,57
05-10-17,1.13,24.42,0.89,6.33,73.49,106.89,489.06,0,30.7,73,0,40
06-10-17,1.49,15.29,0.69,7.34,73.19,103.19,469.02,0,29.6,80,0,19
07-10-17,5.39,22,0.64,7.37,30.49,60.99,464.12,5,28.2,81,2,57
08-10-17,10.32,37.05,0.23,7.31,27.32,69.12,470.49,2,28.1,79,2.6,54
09-10-17,3.27,74.49,1.29,7.88,31.09,68.2,474.69,1,27.2,84,4,58
10-10-17,1.79,48.68,0.41,7.62,48.08,88.38,475.67,0,29.4,76,3,43
11-10-17,1.55,22.53,0.15,7.18,40.66,67.89,472.7,0,30.3,73,2,44
12-10-17,1.21,21.93,0.97,7.38,37.26,69.49,451.6,0,30.4,75,3,44
13-10-17,2.49,22.9,1.71,7.3,22.88,41.82,456.58,0,30.2,73,2,17
14-10-17,6.74,24.42,1.29,7.61,22.51,42.56,465.43,0,29.9,75,2,42
15-10-17,1.83,26.03,0.25,7.01,75.39,124.87,469.49,61,29.1,83,0,53
16-10-17,2.95,46.75,2.7,7.96,105.81,179.71,476.03,0,29.7,76,0,53
17-10-17,2.87,32.61,1.21,7.99,110.16,189.97,483.44,0,30.3,76,2,46
18-10-17,2.05,27.05,0.39,6.75,71.54,138.81,487.47,0,29.3,76,2,42
19-10-17,6.49,27.96,2.55,8.63,26,47.81,483.43,0,26.5,89,4,48
20-10-17,17.19,30.69,1.46,7.77,23.33,27.39,480.91,50,24.4,96,4.5,11
21-10-17,39.72,36.35,1,6.68,18.13,16.06,374.64,149,24.2,94,7,27
22-10-17,36.75,37.09,0.9,6.93,21.7,37.9,411.33,86,24.6,86,3,41
23-10-17,31.01,37.27,0.85,6.72,45.26,55.24,471.67,0,27.6,79,5,52
24-10-17,34.4,40.26,1.16,6.51,63.34,59.63,476.94,0,27.1,79,5,47
25-10-17,51.45,44.17,2.41,5.51,98.04,146.34,437.51,2,26.5,85,0,57
26-10-17,41.88,41.34,1.57,5.99,97.92,164.1,463.36,0,26.4,80,2,51
27-10-17,33.75,40.24,4.13,6.53,106.56,172.89,435.55,0,26.1,72,2,7
28-10-17,58.59,31.93,0.99,6.43,105.79,169.45,451.69,0,25.1,75,0,53
29-10-17,30.11,33.34,1.86,6.82,98.79,172.27,454.11,0,25.5,70,0,58
30-10-17,28.11,31.83,1.41,6.69,75.58,129.77,462.7,0,21.9,84,2,47
31-10-17,16.57,28.49,0.82,7.06,57.08,122.11,460.28,0,23.5,77,2,47
01-11-17,89.28,25.08,1.49,7.25,63.55,135.9,474.01,0,25.2,73,2,40
02-11-17,57.41,37.27,4.02,5.67,72.02,145.7,487.96,0,25.6,72,3,54
03-11-17,42.43,37.95,2.08,5.52,76.54,148.88,491.65,0,25.7,70,4,16
04-11-17,43.85,31.12,1.47,6.45,76.65,144.29,484.5,0,27.2,69,2.4,53
05-11-17,39.07,34.3,1.47,6.39,78.76,138.9,446.5,0,27,69,2,54
06-11-17,57.93,43.01,2.92,5.97,90.85,162.15,421.85,0,27.1,68,4,45
07-11-17,26.3,41.11,1.22,5.99,81.77,144.08,411.82,0,27,64,2,51
08-11-17,18,42.33,1.06,5.89,88.27,157.7,429.67,0,26,67,2,54
09-11-17,37.52,37.57,2.81,5.81,102.75,196.17,439.88,0,25.2,71,2,38
10-11-17,38.16,43.5,1.32,5.59,80.51,136.74,447.69,0,25.4,67,0,18
11-11-17,29.24,46.29,0.69,5.14,76.23,131.61,445.1,0,25.4,65,0,67
12-11-17,43.09,51.25,1.07,4.24,83.94,140.25,443.97,0,26.6,59,2,44
13-11-17,42.03,63.87,2.59,4.96,83.62,145.26,444.43,0,27.1,55,2,60
14-11-17,51.53,49.64,1.72,5.02,87.15,150.46,454.11,0,26.3,65,0,58
15-11-17,51.96,52.5,1.36,3.91,65.33,122.12,449.71,0,23.6,77,2,34
16-11-17,16.65,45.94,1.49,4.13,34.96,54.62,442.67,4,22.8,86,2.5,43
17-11-17,27.15,60.94,9.72,4.66,30.05,57.75,442.99,2,25.5,82,3,16
18-11-17,84.78,47.64,5.56,4.92,44.85,86.64,441.26,0,26.8,78,0,52
19-11-17,104.09,41.86,1.52,4.69,67.03,130.02,434.83,0,25.7,76,0,64
20-11-17,82,63.06,4.13,4.76,96.86,177.39,433.75,0,25.1,71,2,50
21-11-17,67.82,43.85,2.83,4.98,123.33,215.71,434.8,0,24,54,3.7,50
22-11-17,39.8,86.55,0.95,4.97,103.8,193.62,434.13,0,22.8,51,2.7,38
23-11-17,17.89,27.74,1.13,4.71,111.34,226.75,431.36,0,22.8,59,2.7,36
24-11-17,43.53,27.49,1.93,4.64,154.19,198.69,431.67,0,23,61,2,14
25-11-17,57.02,23.57,3.42,3.31,154.38,207.19,436.08,0,22.6,57,4,58
26-11-17,38.55,29.33,2.86,3.45,129.01,187.62,433.96,0,22.6,61,2,46
27-11-17,10.66,23.11,1.2,2.19,118.25,177.17,432.64,0,23.1,66,2,49
28-11-17,22.36,40.07,3.8,3.5,210.51,286.17,433.57,0,21.7,68,0,46
29-11-17,28.07,39.56,2.31,2.26,203.8,280.72,434.51,0,21.6,81,2,57
30-11-17,33.9,36.12,1.98,1.78,134.8,208.45,435.55,0,21.3,70,2,49
01-12-17,58.99,43.67,2.6,1.77,120.59,192.65,437.04,0,21.8,72,0,15
02-12-17,114.68,34.04,1.61,1.38,125.24,194.79,438.46,0,22.2,72,3,17
03-12-17,50.09,31.2,1.9,0.92,106.42,171.68,439.28,0,21.8,67,2,57
04-12-17,33.75,26.99,1.18,1.08,118.82,175.09,439.66,0,21.3,71,0,45
05-12-17,58.13,34.86,1.24,1.56,135.35,208.67,435.11,0,21.1,70,0,56
06-12-17,73.49,41.2,0.94,1.93,136.7,212.27,422.21,0,22.7,68,0,46
07-12-17,78.13,34.99,2.25,1.96,124.64,193.75,419.95,0,22.7,68,0,51
08-12-17,52.05,51.33,2.04,0.74,97.96,160.73,429.02,0,22.8,69,0,11
09-12-17,45.58,35.65,1.04,0.79,48.83,60.27,429.82,4,21,95,3.5,44
10-12-17,25.82,33.68,0.92,0.89,33.14,62.5,411.48,15,22.1,95,2.5,44
11-12-17,45.26,29.41,0.28,1.1,40.1,66.71,404.28,14,22.8,92,2,47
12-12-17,29.83,23.6,0.65,1.34,92.14,126.31,406.34,0,23.4,81,0,37
13-12-17,73.13,30.72,1.87,1.68,187.76,254.7,405.66,0,22.9,84,0,49
14-12-17,57.91,38.26,2.16,1.46,163.95,241.96,394.42,0,22,74,0,37
15-12-17,34.7,40.58,2.34,1.98,137.68,208.29,385.67,0,20.7,64,2,15
16-12-17,55.21,39.79,1.3,3.22,132.3,181.33,389.72,0,19.7,69,0,14
17-12-17,38.82,45.43,1.09,1.53,174.98,218.63,393.89,0,20.5,84,0,58
18-12-17,59.95,39.89,1.41,1.83,118.41,157.84,402.68,0,20.5,79,0,49
19-12-17,75.98,30.73,2.03,1.69,101.41,133.56,404.78,0,18,91,0,38
20-12-17,58.44,29.46,1.12,1.82,128.66,173.05,403.01,0,19.1,88,0,52
21-12-17,61.88,26.39,1.54,2.53,115.96,255.41,405.61,0,20.3,79,0,47
22-12-17,40.16,24.35,0.58,1.77,140.56,192.07,397.94,0,20.5,82,0,17
23-12-17,32.64,21.89,1.19,2.01,136.36,176.42,404.31,0,21,74,0,52
24-12-17,36.48,20.8,0.72,1.75,151.74,192.84,416.5,0,21.3,71,2,55
25-12-17,22.99,16.46,0.88,1.66,127.33,164.8,418.94,0,21.5,75,2,28
26-12-17,28.29,2.9,1.08,1.15,141.14,203.39,425.06,0,21.4,70,2,42
27-12-17,31.78,8.4,0.87,1.75,154.47,187.65,423.39,0,21.1,72,4,49
28-12-17,26.68,53.63,1.51,1.04,146.29,161.97,410.21,0,19.4,85,2,40
29-12-17,16.4,62.43,1.12,1.32,149.27,178.24,391.13,0,19.7,83,0,11
30-12-17,32.31,75.46,0.32,1.02,131.61,156.2,393.64,0,21.6,67,0,52
31-12-17,43.86,77.41,0.37,1.79,121.51,161.28,396.83,0,21.6,64,3,58
01-01-18,26.8,10.63,2.03,1.81,141.15,183.37,385.57,0,20.6,71,0,48
02-01-18,43.49,76.59,0.92,2.15,131.25,185,256.87,0,20.2,74,2.3,36
03-01-18,15.82,73.93,0.22,2.12,120.8,148.27,253.2,0,18.4,54,3.3,43
04-01-18,47.07,60.98,1.03,2.86,148.13,174.95,256.26,0,15.7,72,2.7,36
05-01-18,31.25,55.65,1.06,1.74,160.1,184.28,398.75,0,16.1,82,2,14
06-01-18,23.06,14.99,1.09,2.97,125.66,145.67,372.64,0,16.8,58,2,49
07-01-18,39.25,15.12,0.49,3.02,161.24,188.25,378.39,0,14.1,67,3.5,50
08-01-18,40.22,13.42,0.42,2.82,162.06,183.27,396.93,0,13,75,2,55
09-01-18,25.25,13.94,1.27,1.73,155.12,194.53,407.2,0,16.6,64,2,40
10-01-18,47.12,16.51,2.4,3.33,168.6,191.56,392.6,0,16.3,68,2,49
11-01-18,38.14,54.94,2.68,1.58,171,216.1,386.33,0,13.8,83,2.7,35
12-01-18,39.53,67.12,1.08,2,174.92,215.51,385.11,0,15.1,81,2,13
13-01-18,47.1,15.62,1.15,2.56,157.89,203.99,364.98,0,15.7,83,0,67
14-01-18,57.21,16.6,1.85,3.46,145.3,171.48,358.4,0,14.6,90,2,39
15-01-18,48.13,17.42,0.61,1.98,159.93,188.48,373.47,0,15.7,83,2,55
16-01-18,46.67,19.76,0.8,1.41,159.7,191.73,379.67,0,17.7,70,2,54
17-01-18,36.4,15.63,1.67,1.94,188.65,235.11,385.4,0,18.8,75,2,48
18-01-18,37.78,14.92,0.41,1.3,146.38,301.38,391.48,0,20.1,63,2,41
19-01-18,26.32,15.37,0.62,0.68,134.68,325.1,401.11,0,20,58,2,18
20-01-18,6.6,13.66,0.84,3.44,162.59,206.69,398.58,0,18.3,62,2,53
21-01-18,42.36,75.8,0.54,4.78,126.43,282.65,388.57,0,19,66,2,61
22-01-18,20.4,77.51,0.78,1.57,212.67,376.12,377.54,0,17.7,78,2.3,52
23-01-18,11.88,64.93,0.45,1.66,180.52,367.82,399.26,0,19.8,67,2,59
24-01-18,17.67,74.06,0.74,2.6,206.49,459.61,401.65,0,19.6,62,2,56
25-01-18,24.47,73.05,1.13,3.38,182.61,393.01,397.24,0,20.5,58,2,51
26-01-18,30.42,77.69,0.64,2.68,139.88,306.46,427.57,0,19.6,53,0,17
27-01-18,21.63,86.25,1.15,3.24,179.29,275.48,423.13,0,17.1,64,2.3,52
28-01-18,23.23,11.85,1.58,2.22,245.23,346.9,415.07,0,17.1,62,2.5,68
29-01-18,15.94,13.09,1.06,3.21,303.64,480.28,397.98,0,17.6,66,2,49
30-01-18,46.74,61.66,0.58,3.61,290.99,476.63,398.27,0,18.2,62,2.5,57
31-01-18,65.45,65.86,0.22,4.59,303.37,488.77,402.1,0,19.1,67,2,49
01-02-18,67.07,47.16,2.11,3.29,237.7,352.55,409.22,0,19.1,69,2,46
02-02-18,37.95,42,0.79,2.05,381.69,526.04,398.25,0,19.6,79,0,23
03-02-18,14.87,41.87,3.7,3.69,392.64,599.17,388.52,0,20.1,82,0,50
04-02-18,20.78,42.44,1.44,4.88,233.64,435.22,416.95,0,22.4,71,2,50
05-02-18,28.75,43.75,2.36,6.12,194.46,310.4,439.43,0,22.2,82,2,53
06-02-18,26.15,45.07,1,6.81,243.19,384.91,438.59,0,21.7,69,0,51
07-02-18,44.18,35.22,0.61,7.12,280.66,442.38,433.77,0,22.2,60,2,57
08-02-18,44.19,42.27,0.51,8.13,186.03,321.78,423.79,0,21.9,50,2,35
09-02-18,36.83,52.58,1.46,9.58,163.15,294.46,416.86,0,23.1,57,2,23
10-02-18,75.56,52.24,1.1,7.58,188.73,307.77,422.89,0,23.6,49,2,37
11-02-18,68.84,46.44,0.49,7.01,208.29,399.29,428.54,0,22.2,38,3,57
12-02-18,66.44,45.36,0.64,12.31,101.57,472.43,436.25,0,23.3,46,2,62
13-02-18,88.5,46.09,1.56,8.21,104.52,445.58,437.2,0,23.9,49,3,59
14-02-18,48.9,43.87,1.16,8.5,194.33,361.9,437.18,0,23,59,2.5,35
15-02-18,36.75,38.37,1.4,8.27,213.65,357.58,422.99,0,22.3,50,2.5,57
16-02-18,115.96,32.59,1.24,9.03,262.2,417.71,380.13,0,22.4,51,3,21
17-02-18,5.01,33.57,1.3,4.81,154.89,171.96,375.36,0,21.8,62,2.5,60
18-02-18,63.77,31.82,2.27,9.14,224.15,381.34,381.36,0,22.5,62,2,61
19-02-18,19.52,33.09,1.68,7.5,324.46,566.69,385.15,0,23.6,57,3,58
20-02-18,58.62,23.39,2.25,6.92,316.88,575.3,375.83,0,24.5,57,3,52
21-02-18,50.18,12.67,3.1,4.88,339.32,666.46,387.37,0,24.8,64,2,22
22-02-18,31.42,14.86,3.07,8.24,303.2,520.55,385.89,0,25,60,2,61
23-02-18,61.71,23.04,0.82,10.75,279.14,478.52,387.11,0,26.1,64,2,11
24-02-18,19.82,47.44,2.42,8.78,167.94,295.24,377.53,0,25.8,71,2,58
25-02-18,3.97,39.48,1.51,8.52,172.08,320.26,376.23,0,27.3,60,2,65
26-02-18,3.07,51.27,0.83,7.58,173.22,339.6,427.59,4,23.4,73,5,56
27-02-18,2.96,44.12,1.34,7.55,114.6,357.87,441.48,16,25.3,72,2,51
28-02-18,2.72,41.3,0.37,6.96,70.58,402.72,442.3,0,25.8,60,2,42
01-03-18,2.88,39.86,1.87,6.41,174.58,463.78,444.74,0,25.9,60,3,58
02-03-18,3.09,35.52,3.16,7.56,250.56,512.13,454.42,0,26.7,59,3,11
03-03-18,2.72,16.61,2.27,8.01,151.99,258.22,449.41,0,27.4,66,2.5,59
04-03-18,2.86,19.54,0.84,5.33,148.29,267.63,446.52,0,28.2,66,2.3,55
05-03-18,2.88,30.33,2.51,4.03,174.15,307.03,443.08,0,28.1,53,2,40
06-03-18,3.37,40.94,2.58,2.89,239.85,432.62,408.8,0,27.4,46,2,54
07-03-18,3.16,60.91,0.31,2.46,228.31,419.1,413.77,0,26.2,39,2.3,63
08-03-18,3.22,51.5,2.56,3.23,236.11,420.95,402.23,0,25.9,45,2.5,54
09-03-18,3.97,42.79,3.07,2.99,253.39,433.14,389.99,0,25.6,53,3,24
10-03-18,6.7,40.46,1.49,3.08,279.77,481.47,406.44,0,25.5,45,3,58
11-03-18,4.11,46.31,2.83,3.08,325.05,614.94,387.22,0,26.3,45,2.5,61
12-03-18,3.53,41.68,1.83,1.88,251.76,416.54,428.69,0,27.5,62,3,43
13-03-18,3.89,62.89,1.17,4.16,133.74,302.9,439.37,0,26.5,65,2.5,42
14-03-18,3.15,56.17,1.12,4.34,87.18,317.22,436.11,0,27.6,71,3,41
15-03-18,3.31,65.32,0.58,5.92,87.37,203.39,431.8,0,28.4,67,3,64
16-03-18,4.1,72.6,0.64,10.92,99.55,120.96,440.84,0,27.3,65,2.5,11
17-03-18,2.79,61.94,1.11,6.04,191.71,172.68,453.44,0,27.5,56,2,28
18-03-18,3.35,42.49,3.19,4.39,230.09,282.4,428.59,0,28.1,60,2.5,46
19-03-18,3.14,52.82,2.89,5.07,246.69,265.33,441.86,0,27.8,60,2.5,67
20-03-18,2.88,49.66,0.94,7.79,226.23,261.66,396.05,0,27.1,44,2,51
21-03-18,4.1,55.75,0.65,8.79,279.31,326.76,411.1,0,28.4,48,2.5,47
22-03-18,3.58,68.89,1.48,5.59,184.24,247.61,423.41,0,28.1,60,2,47
23-03-18,2.91,37.01,1.17,9.76,160.91,173.55,428.89,0,28.4,68,3,19
24-03-18,3.65,22.11,2.1,11.75,156.58,141.43,435,0,29,68,3,63
25-03-18,2.9,22.42,1.28,7.83,205.75,236.23,397.42,0,29.6,64,2,53
26-03-18,5.56,21.5,0.09,6.62,197.77,217.26,410.98,2,27.2,67,2.5,9
27-03-18,6.01,18.12,0.56,6.04,175.05,203.12,445.81,0,27.6,72,2.5,51
28-03-18,3.9,20.25,0.29,6.21,93.25,167,461.79,0,28.9,68,2.7,43
29-03-18,2.6,18.35,0.72,6.46,88.34,157.26,454.47,0,28.8,68,2.7,61
30-03-18,2.5,12.85,1.11,6.04,104.7,198.44,433.53,0,25.1,74,4,27
31-03-18,3.32,0.37,2.66,4.35,82.49,138.67,462.84,1,24.2,69,3,47
01-04-18,3.33,27.48,2.66,5.67,138.58,221.29,439.92,14,27.5,55,2,46
02-04-18,3.87,54.63,4.12,6.32,121.87,233.08,459.61,0,26.1,66,2,58
03-04-18,3.5,36.65,3.13,5.13,142.23,232.37,454.8,0,28.6,58,2,45
04-04-18,2.93,39.8,0.8,4.89,164.52,259.38,455.06,0,27.6,62,3,43
05-04-18,3.47,47.06,1.09,4.64,115.68,211.82,437.45,0,27.7,61,5.3,56
06-04-18,2.98,38.29,0.48,6.34,77.59,130.4,442.17,0,26.5,71,3,9
07-04-18,2.87,27.95,1.06,4.64,83.85,143.72,472.24,2,26.7,71,2.3,62
08-04-18,2.82,29.18,1.04,4.84,100.55,160.54,480.57,5,25.8,75,2,56
09-04-18,3.34,31.42,2.12,5.43,129.49,208.03,480.87,0,28.3,65,3,42
10-04-18,4.77,36.74,1.69,6.63,58.8,127.32,484.79,0,28.6,61,3,57
11-04-18,4.21,36.12,1,6,60.58,109.64,484.18,0,26.9,70,3,51
12-04-18,4.97,1.2,1.01,3.9,79.32,129.47,486.33,8,27,63,2,47
13-04-18,5.7,1.88,0.31,4.02,59.89,109.08,485.83,5,28.4,66,2.5,13
14-04-18,7.78,1.49,1.21,5.07,41.2,67.85,488.23,0,26.5,76,2,10
15-04-18,5.07,1.46,1.46,6.88,68.05,115.66,394.72,42,28.7,65,0,61
16-04-18,2.97,1.52,0.51,6.1,72.06,134.41,411.8,0,29.7,61,2,56
17-04-18,4.13,53.93,0.67,5.59,85.09,135.92,475.99,0,25,76,4,44
18-04-18,4.25,33.18,1.67,6.32,87.08,135.22,475.64,50,27.8,70,2,54
19-04-18,3.59,34.2,1.6,3.85,75.01,125.42,455.73,12,27.2,75,3.5,49
20-04-18,3.96,43.01,1.32,3.33,67.53,126.67,441.7,2,28.6,72,2.8,12
21-04-18,3.62,35.72,1.31,4.17,62.68,103.88,443.47,17,26.6,86,3,56
22-04-18,2.87,39.75,0.87,2.67,56.65,102.63,414.58,12,28,80,6,41
23-04-18,3.04,35.46,3.71,4.72,117.38,195.4,428,5,29.6,76,2,41
24-04-18,3.58,40.88,0.19,5.42,87.67,157.44,419.82,0,30.2,73,2.3,46
25-04-18,3.3,0.92,0.24,5.72,59.54,125.55,468.69,0,27.5,66,2.3,49
26-04-18,4.04,1.07,0.55,5.64,62.4,103.1,474.23,26,26.8,64,3.8,40
27-04-18,4.6,24.12,0.86,9.13,70.86,105.38,483.49,32,26.7,69,2.3,26
28-04-18,4.38,1.09,1.03,6.32,92.95,164.31,467.13,0,29.2,64,3.3,66
29-04-18,3.2,51.36,0.3,2.13,55.56,99.76,466.42,0,22.3,86,3,9
30-04-18,2.84,33.37,0.27,3.11,40.17,87.39,461.82,77,22.7,87,4,49
01-05-18,1.96,29.41,3.12,5.38,46.28,86.15,450.4,32,27.4,74,3.5,21
02-05-18,2.82,33.84,2.32,6.58,56.03,102.04,454.93,0,25.2,80,3,20
03-05-18,3.47,27.2,1.36,5.11,76.03,145.24,485.91,5,26.7,74,3,56
04-05-18,3.64,36.06,0.69,8.15,98.99,165.43,486.27,0,25.9,82,4,19
05-05-18,3.9,23.32,1.02,11.13,59.56,96.28,496.66,19,26.9,81,5,50
06-05-18,2.7,24.6,0.83,5.85,35.44,85.04,494.76,24,29.4,76,4,64
07-05-18,13.01,29.47,1.57,5.01,55.89,115.07,488.19,4,27.2,81,2.3,54
08-05-18,5.43,31.84,1.47,3.49,51.34,111.67,499.57,0,29.6,81,5.7,48
09-05-18,9.84,58.42,0.28,5.2,39.4,95.99,468.38,0,27.8,84,2,40
10-05-18,16.96,36.86,0.31,4.31,66.63,121.03,479.48,14,24.4,84,4.5,42
11-05-18,5.32,27.59,0.81,3.25,54.75,93.28,499.82,15,25.8,77,7.3,13
12-05-18,7.49,31.11,1.47,7.26,69.11,136.17,498.11,2,27.5,71,6,52
13-05-18,0.54,34.48,1.23,2.91,125.65,180.95,498.14,0,26.9,77,3,50
14-05-18,0.14,34.09,1.04,4.18,73.12,151.07,487.16,42,27.7,74,2,50
15-05-18,3.35,38.82,0.86,8.42,80.26,147.75,466.37,0,28.5,74,4.5,40
16-05-18,10.06,40.13,1.07,4.41,72.72,135.93,445.53,22,23.8,83,5,45
17-05-18,13.53,41.91,0.76,6.06,70.88,139.02,470.45,10,27.7,79,5,50
18-05-18,0.24,33.51,2.33,5.91,57.28,86.56,480.7,0,25.8,87,4,10
19-05-18,0.2,31.84,1.2,7.13,49.49,96.31,495.65,31,27.9,83,2,44
20-05-18,6.94,26.55,0.91,4.76,52.86,111.18,503.18,35,26.9,83,3,46
21-05-18,0.22,31.41,1.26,2.32,72.18,119.2,502.35,35,26.3,90,6,45
22-05-18,0.26,26.17,2.41,3.23,48.41,88.47,507.88,19,28.1,89,3,46
23-05-18,0.31,27.95,2.02,2.65,53.01,92.7,510.81,12,26.7,90,4,50
24-05-18,0.29,26.86,0.99,2.76,53.1,99.02,507.76,52,28.7,83,5,61
25-05-18,0.42,24.05,0.19,3.7,31.17,57.89,506.28,1,28.9,82,3.8,16
26-05-18,0.73,28.19,1.81,3.48,32.11,72.94,487.87,18,30.7,78,2,47
27-05-18,9.2,38.86,1.28,4.44,24.69,55.7,488.62,0,31.3,73,2.5,44
28-05-18,10.96,42.98,0.56,9.86,32.51,69.28,489.92,0,30.6,70,2.5,42
29-05-18,9.75,41.64,1.39,13.96,68.35,124.4,492.25,0,29.9,62,4,47
30-05-18,1.15,35.76,3.02,11.03,69.3,124.87,465.06,0,30.6,65,3.5,37
31-05-18,1.49,33.18,1.14,5.61,63.04,99.76,476.78,0,26.1,87,2,45
01-06-18,1.51,33.49,1.3,3.4,54.11,88.55,457.37,82,26.6,89,3,21
02-06-18,1.52,27.49,0.63,2.34,60.3,103.37,465.63,1,28.8,83,3,53
03-06-18,1.86,22.1,0.63,2.67,41.75,98.9,496.91,2,28,87,3,50
04-06-18,2.23,30.65,0.89,3.68,78.38,121.55,490.32,35,29,84,5,55
05-06-18,2.08,36.8,1.22,6.2,53.52,83.21,469.56,23,30.3,77,0,47
06-06-18,1.6,36.14,0.25,5.06,45.48,73.76,491.64,0,30,84,3,45
07-06-18,1.66,32.32,0.21,3.85,44.29,71.22,510.08,6,31.2,78,3,48
08-06-18,1.05,32.97,2.54,5.04,34.92,58.09,497.56,1,30.7,79,3,11
09-06-18,1.55,36.14,2.47,4.31,75.04,114.22,488.35,0,30.9,76,3,43
10-06-18,6.18,32.3,0.68,4.28,39.35,56.38,502.58,3,28.9,83,3,29
11-06-18,1.85,29.04,1.45,5.55,41.17,80.02,481.53,24,29,84,5,27
12-06-18,1.51,28.41,0.92,10.15,30.28,45.06,446.24,0,28.3,90,3,35
